"","N0","Nmax","tlag","rmax","AIC","AICc","BIC","rsq","id","model","temp_c","species","medium","temp_k"
"141",0.478427706920136,9.33250362461507,28.2922089946991,0.0820195464703838,13.4653563623992,33.4653563623992,13.1949071076758,0.999999660136478,145,"gompertz_model",4,"Pseudomonas spp.","Raw Chicken Breast",277
"142",-0.0383227502865322,10.5011978960067,250.476033772782,0.00251220002827298,21.9516809241921,28.6183475908587,23.9411572881839,0.999996941573033,146,"gompertz_model",7,"Pseudomonas spp.","Raw Chicken Breast",280
"143",-0.024998363587757,5.44946292419691,6.64014684341657,0.00892364682363914,12.2287987477529,17.2287987477529,15.0535455350605,0.999999849190583,147,"gompertz_model",10,"Pseudomonas spp.","Raw Chicken Breast",283
"144",0.264988787116699,6.51457421958634,41.6101268766642,0.112368977980885,10.2078638768106,15.9221495910963,12.6323971257506,0.999999985491094,148,"gompertz_model",15,"Pseudomonas spp.","Raw Chicken Breast",288
"145",0.941895737568659,10.3895877245229,22.2324269556499,0.144187135213707,1.64799390038221,11.6479939003822,2.6341167870633,0.99999998969019,149,"gompertz_model",20,"Pseudomonas spp.","Raw Chicken Breast",293
"146",0.235921818448193,10.9122907184063,76.3966669555535,0.0371729474086968,4.13370371070163,10.8003703773683,6.12318007469349,0.999998169274114,150,"gompertz_model",2,"Pseudomonas spp.","Salted Chicken Breast",275
"147",NA,NA,NA,NA,NA,NA,NA,NA,151,"gompertz_model",4,"Pseudomonas spp.","Salted Chicken Breast",277
"148",0.0430316959634553,9.40386601426398,97.1620765292275,0.028176719756112,-10.0540154409586,-4.3397297266729,-7.62948219201862,0.999998732730245,152,"gompertz_model",7,"Pseudomonas spp.","Salted Chicken Breast",280
"149",0.00582843121681926,3.85104365991163,65.9568638631262,0.0633164052609896,7.48720325065634,12.4872032506563,10.311950037964,0.999998437967097,153,"gompertz_model",10,"Pseudomonas spp.","Salted Chicken Breast",283
"150",0.0530564511454989,2.3996531099798,0.524495720898576,0.00529740056651204,-5.96924654608073,-0.254960831795016,-3.54471329714073,0.999999883997617,154,"gompertz_model",15,"Pseudomonas spp.","Salted Chicken Breast",288
"151",0.0750450629625073,5.2431377447363,32.1777710529846,0.107725849573819,-11.812742254354,1.52059107897938,-11.4155345459548,0.999999940021798,155,"gompertz_model",20,"Pseudomonas spp.","Salted Chicken Breast",293
"152",0.0465613333273565,9.17581435455241,369.792414544799,0.0299448374642699,10.4203400042738,18.4203400042738,11.933265469244,0.999999915749056,156,"gompertz_model",2,"Pseudomonas spp.","Cooked Chicken Breast",275
"153",NA,NA,NA,NA,NA,NA,NA,NA,157,"gompertz_model",4,"Pseudomonas spp.","Cooked Chicken Breast",277
"154",-0.0875219957696072,11.8464039493583,183.680549653366,0.01856449129614,13.8393622073836,18.8393622073836,16.6641089946913,0.999998942295592,158,"gompertz_model",7,"Pseudomonas spp.","Cooked Chicken Breast",280
"155",-5.62345871750881e-05,10.0117458406135,76.3313904643518,0.0145333961281868,14.2688869028322,20.9355535694989,16.2583632668241,0.999999942928289,159,"gompertz_model",10,"Pseudomonas spp.","Cooked Chicken Breast",283
"156",0.0270004054085672,7.03533150551373,11.1549187492254,0.216301839665029,12.2440618756807,17.9583475899664,14.6685951246207,0.999999985987415,160,"gompertz_model",15,"Pseudomonas spp.","Cooked Chicken Breast",288
"157",0.316876784339545,8.13461143697398,17.2555707250943,0.0847641144115476,15.9582960470085,25.9582960470085,16.9444189336896,0.999999865529209,161,"gompertz_model",20,"Pseudomonas spp.","Cooked Chicken Breast",293
"158",0.0995466654506932,5.15254471236386,94.9718252796388,0.0276237476075908,-1.13397019074196,6.86602980925804,0.378955274228268,0.999999615009148,162,"gompertz_model",2,"Aerobic Psychotropic.","Raw Chicken Breast",275
"159",2.4862547268773,13.8728575457183,101.814487361286,0.0141550808068097,4.45646335261186,44.4564633526119,3.41526069875214,0.999999909476438,163,"gompertz_model",4,"Aerobic Psychotropic.","Raw Chicken Breast",277
"160",0.0443033243574858,7.17629485665934,248.459594563391,0.011946739982993,20.9782630341686,25.9782630341686,23.8030098214763,0.999999696987248,164,"gompertz_model",7,"Aerobic Psychotropic.","Raw Chicken Breast",280
"161",0.0386231930517531,8.94010988631991,29.8770224603201,0.044249696153494,15.0406664118887,20.7549521261744,17.4651996608287,0.999996023422151,165,"gompertz_model",10,"Aerobic Psychotropic.","Raw Chicken Breast",283
"162",0.153243780567694,1.77337671052551,30.9192315747653,0.0344964724381828,8.08531871854578,16.0853187185458,9.59824418351601,0.999999846125875,166,"gompertz_model",15,"Aerobic Psychotropic.","Raw Chicken Breast",288
"163",0.586445763934311,11.0645578949508,44.0892126881382,0.05888425221519,9.5033350068234,22.8366683401567,9.90054271522258,0.999998871815662,167,"gompertz_model",20,"Aerobic Psychotropic.","Raw Chicken Breast",293
"164",0.198058224556437,0.932767916855392,183.824221697055,0.0219859277892795,5.37528247516792,13.3752824751679,6.88820794013815,0.999997942890824,168,"gompertz_model",2,"Aerobic Psychotropic.","Salted Chicken Breast",275
"165",1.5496506843936,6.56304215106335,282.344915063887,0.0364776129770581,-11.7446062302846,28.2553937697154,-12.7858088841444,0.999999965988702,169,"gompertz_model",4,"Aerobic Psychotropic.","Salted Chicken Breast",277
"166",0.000182235082981556,11.1564350750537,16.205039091451,0.0362047630941838,26.7267681460312,30.7267681460312,30.2670191515422,0.999998310020874,170,"gompertz_model",7,"Aerobic Psychotropic.","Salted Chicken Breast",280
"167",-0.00574618389956187,7.17979380399276,109.00583359242,0.0296993273705486,4.32249409801227,10.036779812298,6.74702734695227,0.99999919908379,171,"gompertz_model",10,"Aerobic Psychotropic.","Salted Chicken Breast",283
"168",0.176451280656434,5.69005354319801,13.4353487989011,0.0184618297780511,4.28491742853217,14.2849174285322,5.27104031521326,0.99999754640836,172,"gompertz_model",15,"Aerobic Psychotropic.","Salted Chicken Breast",288
"169",0.00356719557939311,6.16355852128325,27.8389548631019,0.0985774654406171,5.7728201586387,45.7728201586387,4.73161750477898,0.99999764042889,173,"gompertz_model",20,"Aerobic Psychotropic.","Salted Chicken Breast",293
"170",0.0217156411455495,15.208475649406,181.542175404005,0.0283150385793546,16.4048366496196,26.4048366496196,17.3909595363007,0.999999765470227,174,"gompertz_model",2,"Aerobic Psychotropic.","Cooked Chicken Breast",275
"171",0.236442725393136,0.269255323777068,123.689957835804,0.0540598282131078,9.26856854299686,29.2685685429969,8.99811928827342,0.999999956064726,175,"gompertz_model",4,"Aerobic Psychotropic.","Cooked Chicken Breast",277
"172",0.00756298825837907,4.51960015737615,39.1405819498006,0.0262401013817105,45.0696318247155,49.51407626916,48.2649184727918,0.999997334033583,176,"gompertz_model",7,"Aerobic Psychotropic.","Cooked Chicken Breast",280
"173",0.0906838458855372,4.27782505846894,46.4320565167854,0.0262501547916735,14.4587628742096,20.1730485884953,16.8832961231496,0.999999448116905,177,"gompertz_model",10,"Aerobic Psychotropic.","Cooked Chicken Breast",283
"174",0.250667338865911,11.0538586269415,3.52300920165915,0.00724936225266728,6.12977007856932,16.1297700785693,7.11589296525042,0.999999855023036,178,"gompertz_model",15,"Aerobic Psychotropic.","Cooked Chicken Breast",288
"175",0.0110508249455501,3.44403350846414,15.9269830304853,0.147336783606746,3.55503903045211,13.5550390304521,4.5411619171332,0.999999140636503,179,"gompertz_model",20,"Aerobic Psychotropic.","Cooked Chicken Breast",293
"176",0.0383106308387793,11.6807523174211,8.31277349795152,0.0171754559200454,-0.88529574967701,7.11470425032299,0.627629715293221,0.999998943657503,180,"gompertz_model",2,"Aerobic Mesophilic.","Raw Chicken Breast",275
"177",-0.0327312006168846,7.20098864350002,87.73441731627,0.0758013981984926,20.2789832161142,24.7234276605586,23.4742698641905,0.999999818000199,181,"gompertz_model",7,"Aerobic Mesophilic.","Raw Chicken Breast",280
"178",0.30071194034535,7.29789607059211,31.8694091976885,0.0134243750463647,2.24036812919016,22.2403681291902,1.96991887446673,0.999999447549867,182,"gompertz_model",4,"Aerobic Mesophilic.","Raw Chicken Breast",277
"179",-0.041549976691992,9.5566692222686,28.5013943082756,0.00888475261447475,11.9572856149367,19.9572856149367,13.470211079907,0.999999106944413,183,"gompertz_model",10,"Aerobic Mesophilic.","Raw Chicken Breast",283
"180",0.619339423836206,1.60375872453733,3.06322733630185,0.220110377689394,51.0984707844152,61.0984707844152,52.0845936710963,0.999975674111484,184,"gompertz_model",15,"Aerobic Mesophilic.","Raw Chicken Breast",288
"181",0.476172532886268,10.1786266936106,27.2107323079749,0.314647060718387,8.03614422620524,21.3694775595386,8.43335193460442,0.999998500179837,185,"gompertz_model",20,"Aerobic Mesophilic.","Raw Chicken Breast",293
"182",0.343155594583625,2.83008542632989,146.629150446425,0.00704355200838061,-11.208182319033,-3.208182319033,-9.69525685406277,0.999999695372626,186,"gompertz_model",2,"Aerobic Mesophilic.","Salted Chicken Breast",275
"183",0.126069060405283,10.8661035736635,136.2982978878,0.0323045669831119,-10.0010687157347,9.99893128426529,-10.2715179704581,0.999999979247528,187,"gompertz_model",4,"Aerobic Mesophilic.","Salted Chicken Breast",277
"184",-0.03765401780528,11.8921254122659,71.2043388088723,0.00781978917552939,7.71848904146139,12.1629334859058,10.9137756895377,0.999999881901058,188,"gompertz_model",7,"Aerobic Mesophilic.","Salted Chicken Breast",280
"185",0.00335995667394571,6.45160861799819,13.3264430359837,0.0489168343303804,7.55407442555214,13.2683601398378,9.97860767449214,0.999998045221135,189,"gompertz_model",10,"Aerobic Mesophilic.","Salted Chicken Breast",283
"186",0.546159443464699,2.75052746522878,20.1808728151831,0.0390283392502821,9.15057085554482,22.4839041888781,9.54777856394399,0.999998250525611,190,"gompertz_model",15,"Aerobic Mesophilic.","Salted Chicken Breast",288
"187",0.515613465733828,2.41285166599948,24.9701478522229,0.119548063911288,11.3603896277326,24.693722961066,11.7575973361318,0.999996856449424,191,"gompertz_model",20,"Aerobic Mesophilic.","Salted Chicken Breast",293
"188",0.454450195483767,11.1119901313099,125.465392972921,0.00988335672448023,10.1342735311814,20.1342735311814,11.1203964178625,0.999999194087456,192,"gompertz_model",2,"Aerobic Mesophilic.","Cooked Chicken Breast",275
"189",0.00987616726567918,18.5589915305559,44.274632553358,0.0171395810618311,15.1654633954263,55.1654633954263,14.1242607415665,0.999999992191514,193,"gompertz_model",4,"Aerobic Mesophilic.","Cooked Chicken Breast",277
"190",-0.0193245923301935,8.08100929809591,20.1634527561088,0.0351454311727814,43.0921948632219,48.8064805775077,45.5167281121619,0.999999876533229,194,"gompertz_model",7,"Aerobic Mesophilic.","Cooked Chicken Breast",280
"191",-0.0168385534304259,3.54778887523315,161.959977613335,0.0663321038850993,20.3701472217667,27.0368138884334,22.3596235857586,0.999999884485223,195,"gompertz_model",10,"Aerobic Mesophilic.","Cooked Chicken Breast",283
"192",0.612424073696608,9.38863994488122,10.8521841689524,0.0092349941256056,19.4918031191437,29.4918031191437,20.4779260058248,0.99999990040776,196,"gompertz_model",15,"Aerobic Mesophilic.","Cooked Chicken Breast",288
"193",0.309741554788147,3.4194506821103,2.10053839279024,0.239335767985328,-2.55225922016074,5.44774077983926,-1.03933375519051,0.999999942533093,197,"gompertz_model",20,"Aerobic Mesophilic.","Cooked Chicken Breast",293
"194",3.27599709099841,1.34941043630229,0.0332931989474904,0.276035410716556,5.49070881981589,25.4907088198159,5.22025956509245,0.999999999083108,198,"gompertz_model",8,"Spoilage","Vacuum Beef Striploins",281
"195",1.02730156411254,5.27277436710255,0.952428268458255,1.21673777743603,2.38709553709199,22.387095537092,2.11664628236856,0.999999350958341,199,"gompertz_model",8,"Escherichia coli","Vacuum Beef Striploins",281
"196",5.07361759765853,5.95300735927159,4.08818872086828,0.0231303187014686,8.46954422548522,28.4695442254852,8.19909497076179,0.999938074496095,200,"gompertz_model",8,"Salmonella Typhimurium","Vacuum Beef Striploins",281
"197",5.76055752828365,0.764563926902809,3.29935285524327,2.0098239478445,16.5945822201056,56.5945822201056,15.5533795662458,0.999999992904503,201,"gompertz_model",10,"Spoilage","Vacuum Beef Striploins",283
"198",NA,NA,NA,NA,NA,NA,NA,NA,202,"gompertz_model",10,"Escherichia coli","Vacuum Beef Striploins",283
"199",NA,NA,NA,NA,NA,NA,NA,NA,203,"gompertz_model",10,"Salmonella Typhimurium","Vacuum Beef Striploins",283
"200",7.92254560979879,13.1728745530368,1.10791073147555,0.173291318145809,13.2986075833127,23.2986075833127,14.2847304699938,0.999999997020595,204,"gompertz_model",10,"Spoilage","C02 Beef Striploins",283
"201",3.47155648259044,11.6284051917264,3.25590726623647,0.261726447009193,-4.57686204404304,5.42313795595696,-3.59073915736194,0.999999970752906,205,"gompertz_model",10,"Escherichia coli","C02 Beef Striploins",283
"202",8.17684365320267,12.6831386053825,1.61716912501425,0.508089580573929,-3.82575446550834,16.1742455344917,-4.09620372023178,0.999999999743596,206,"gompertz_model",12,"Spoilage","Vacuum Beef Striploins",285
"203",0.969088667960406,12.9104668081894,0.846760769551857,0.308712514714111,-0.0395694570473051,19.9604305429527,-0.31001871177074,0.999999998019197,207,"gompertz_model",12,"Escherichia coli","Vacuum Beef Striploins",285
"204",3.41318022363557,0.728813726802309,2.80501159322891,0.319034402811593,-9.29557536279489,10.7044246372051,-9.56602461751832,0.999999981668442,208,"gompertz_model",12,"Salmonella Typhimurium","Vacuum Beef Striploins",285
"205",NA,NA,NA,NA,NA,NA,NA,NA,209,"gompertz_model",12,"Spoilage","C02 Beef Striploins",285
"206",4.73121364940322,2.89506363191462,-0.0220127122846491,0.635334063946812,-12.8993020998807,0.43403123345268,-12.5020943914815,0.999999790496377,210,"gompertz_model",12,"Escherichia coli","C02 Beef Striploins",285
"207",NA,NA,NA,NA,NA,NA,NA,NA,211,"gompertz_model",12,"Salmonella Typhimurium","C02 Beef Striploins",285
"208",0.91899879282298,12.6037127893235,1.03428477020582,2.79517292392006,5.8729910036166,Inf,3.9201805657871,0.999999998281842,212,"gompertz_model",15,"Spoilage","Vacuum Beef Striploins",288
"209",0.35112369276724,5.96379198235761,0.0330953338630321,3.17290626179414,-3.55025671685035,Inf,-5.50306715467985,0.999999999684802,213,"gompertz_model",15,"Escherichia coli","Vacuum Beef Striploins",288
"210",5.72145294565029,7.69870109557306,0.0462719891551145,0.200706387820239,-25.4619234117683,Inf,-27.4147338495978,0.99999999999153,214,"gompertz_model",15,"Salmonella Typhimurium","Vacuum Beef Striploins",288
"211",1.86111709948186,14.0928868788163,1.54216084073556,1.41961033809498,5.89930394283425,25.8993039428342,5.62885468811081,0.999999993801935,215,"gompertz_model",15,"Spoilage","C02 Beef Striploins",288
"212",3.54827584586939,6.3587402749252,0.00256375750000911,0.592456344901872,0.236566896492148,20.2365668964921,-0.0338823582312866,0.999999993369686,216,"gompertz_model",15,"Escherichia coli","C02 Beef Striploins",288
"213",4.2665385194983,9.34420033600232,0.00244062946938727,0.137663408482374,6.26738903226376,26.2673890322638,5.99693977754033,0.999999946000926,217,"gompertz_model",15,"Salmonella Typhimurium","C02 Beef Striploins",288
"214",7.83285964673005,11.5251760288844,0,0.31794917136605,29.6121749266047,69.6121749266047,28.5709722727449,0.999999926811997,218,"gompertz_model",20,"Spoilage","Vacuum Beef Striploins",293
"215",NA,NA,NA,NA,NA,NA,NA,NA,219,"gompertz_model",20,"Escherichia coli","Vacuum Beef Striploins",293
"216",NA,NA,NA,NA,NA,NA,NA,NA,220,"gompertz_model",20,"Salmonella Typhimurium","Vacuum Beef Striploins",293
"217",2.46398668942252,7.20129232418558,0.854973986931157,0.903364563930644,-2.45687499532691,37.5431250046731,-3.49807764918664,0.99999999757769,221,"gompertz_model",20,"Spoilage","C02 Beef Striploins",293
"218",3.50007467615037,6.61384548252669,0.448136024062882,3.19605578946457,-1.13120166831144,38.8687983316886,-2.17240432217116,0.999999999391764,222,"gompertz_model",20,"Escherichia coli","C02 Beef Striploins",293
"219",4.16827277513526,6.89545148873959,1.35672538239596,2.12310906781031,8.89729012671577,48.8972901267158,7.85608747285604,0.99999999083629,223,"gompertz_model",20,"Salmonella Typhimurium","C02 Beef Striploins",293
"220",NA,NA,NA,NA,NA,NA,NA,NA,224,"gompertz_model",30,"Spoilage","Vacuum Beef Striploins",303
"221",NA,NA,NA,NA,NA,NA,NA,NA,225,"gompertz_model",30,"Escherichia coli","Vacuum Beef Striploins",303
"222",NA,NA,NA,NA,NA,NA,NA,NA,226,"gompertz_model",30,"Salmonella Typhimurium","Vacuum Beef Striploins",303
"223",1.03565859879701,14.6844766399381,0.00456080118998079,4.73048903506025,-1.12040717747821,18.8795928225218,-1.39085643220164,0.99999999655802,227,"gompertz_model",30,"Spoilage","C02 Beef Striploins",303
"224",NA,NA,NA,NA,NA,NA,NA,NA,228,"gompertz_model",30,"Escherichia coli","C02 Beef Striploins",303
"225",6.01082792198124,11.8091660253887,1.90471715004596,9.04040996501752,3.06501901220181,23.0650190122018,2.79456975747838,0.999999996144372,229,"gompertz_model",30,"Salmonella Typhimurium","C02 Beef Striploins",303
"226",NA,NA,NA,NA,NA,NA,NA,NA,231,"gompertz_model",5,"Pseudomonas_spp","frankfurters",278
"227",0.497454142155649,0.574980908732755,61.6994430773983,0,-36.2575923583778,-26.2575923583778,-35.2714694716967,0.600684874759525,232,"gompertz_model",5,"lactic_acid_bacteria","frankfurters",278
"228",NA,NA,NA,NA,NA,NA,NA,NA,234,"gompertz_model",15,"Pseudomonas_spp","frankfurters",288
"229",NA,NA,NA,NA,NA,NA,NA,NA,235,"gompertz_model",15,"lactic_acid_bacteria","frankfurters",288
"230",NA,NA,NA,NA,NA,NA,NA,NA,237,"gompertz_model",25,"Pseudomonas_spp","frankfurters",298
"231",NA,NA,NA,NA,NA,NA,NA,NA,238,"gompertz_model",25,"lactic_acid_bacteria","frankfurters",298
"232",-1.29162804631443,1.13632456703473,57.7025342713484,0.0392815005188631,-7.71872894873797,12.281271051262,-7.98917820346141,0.991566871754472,239,"gompertz_model",9,"Curtobacterium_psychrophilum","Peptone",282
"233",-5.35635610033259,-2.93547484544905,77.3496486160177,0,3.68570785259447,43.6857078525945,2.64450519873474,-348.486701703375,240,"gompertz_model",18,"Curtobacterium_psychrophilum","Peptone",291
"234",-2.61539573554137,0.320694793246945,45.0084641184849,0.0259312928543987,-26.4713535624886,-6.47135356248862,-26.7418028172121,0.999276554188607,241,"gompertz_model",15,"Curtobacterium_psychrophilum","Peptone",288
"235",-4.0252153905065,0.330373693823336,12.5709176314886,0.0654121329799647,-20.8803038390843,-0.880303839084334,-21.1507530938078,0.998587705709601,242,"gompertz_model",12.5,"Curtobacterium_psychrophilum","Peptone",285.5
"236",-3.35345567995402,1.05998560054091,127.229716145222,0.0655812450418608,-26.0980883263087,-6.09808832630868,-26.3685375810321,0.999250721228883,243,"gompertz_model",7.5,"Curtobacterium_psychrophilum","Peptone",280.5
"237",-4.54789259991356,0.305560787845754,107.146863552597,0.0433569023907959,-10.7407667078642,29.2592332921358,-11.781969361724,0.995171264138472,244,"gompertz_model",3,"Curtobacterium_psychrophilum","Peptone",276
"238",-2.02716910844212,0.620739282380128,242.649788248181,0.0149715114518681,-35.0718555294325,4.92814447056755,-36.1130581832922,0.999918437217235,245,"gompertz_model",-0.4,"Curtobacterium_psychrophilum","Peptone",272.6
"239",-4.83324242795196,-1.17952831829993,33.0816493423849,0.00282098701359439,-23.8534816859868,Inf,-25.8062921238163,0.997559291041404,246,"gompertz_model",-0.2,"Curtobacterium_psychrophilum","Peptone",272.8
"240",-1.34229393796696,0.668307409353278,43.9284477198476,0.113744530577733,-17.9590698144035,2.04093018559647,-18.229519069127,0.996560023848451,247,"gompertz_model",15,"Cytophaga_antarctica","Peptone",288
"241",-0.505571408801855,0.509090679824548,25.9794606770631,0.111211092688542,-12.6209419502087,7.37905804979128,-12.8913912049322,0.992551676323653,248,"gompertz_model",12.5,"Cytophaga_antarctica","Peptone",285.5
"242",-4.56033911308294,0.803023901634029,50.1588084817729,0.0712507596918767,-11.9066750653681,28.0933249346319,-12.9478777192278,0.995221139090443,249,"gompertz_model",9,"Cytophaga_antarctica","Peptone",282
"243",-5.76118160689143,0.482363016848705,47.3139840235842,0.0375668776206081,-1.39752498835953,38.6024750116405,-2.43872764221926,0.967904064967553,250,"gompertz_model",5,"Cytophaga_antarctica","Peptone",278
"244",-3.50016673905191,0.0627565562327895,218.743822135575,0.0412432290008614,-22.003088334893,Inf,-23.9558987727225,0.999661456603714,251,"gompertz_model",3,"Cytophaga_antarctica","Peptone",276
"245",-3.58610326247405,0.0165555536050829,212.861863796352,0.00064412467552069,22.5577062656365,42.5577062656365,22.2872570109131,-0.091921225493159,252,"gompertz_model",-0.4,"Cytophaga_antarctica","Peptone",272.6
"246",NA,NA,NA,NA,NA,NA,NA,NA,255,"gompertz_model",20,"Cytophaga_xantha","Peptone",293
"247",-3.75954516091529,0.933817776779308,30.6881212114094,0.0492194138789202,-22.2977937431002,-8.96446040976685,-21.900586034701,0.996724491067504,256,"gompertz_model",15,"Cytophaga_xantha","Peptone",288
"248",-3.45943693338707,0.471146170993169,16.6068174576125,0.202531073824534,-14.5492401584941,25.4507598415059,-15.5904428123538,0.997439216835684,257,"gompertz_model",9,"Cytophaga_xantha","Peptone",282
"249",-4.83537070180837,0.575752882630892,45.7480991472245,0.0571988669902187,-18.0296721940857,21.9703278059143,-19.0708748479454,0.998460359285804,258,"gompertz_model",5,"Cytophaga_xantha","Peptone",278
"250",-1.48246940690305,0.918624302801332,120.730643757279,0.0572730974099535,-19.3992831580419,0.600716841958061,-19.6697324127654,0.997399754901056,259,"gompertz_model",0,"Cytophaga_xantha","Peptone",273
"251",-4.41581238865202,-0.453434030842302,9.32617972895208,0.0472130575806192,-24.3783521074258,15.6216478925742,-25.4195547612855,0.996936666494406,262,"gompertz_model",15,"Spirillum_pleomorphum","Peptone",288
"252",-4.54227434287928,0.0377626048652921,156.623963538838,0.0667898461353659,-2.92202734489958,37.0779726551004,-3.96322999875931,0.956390173707095,263,"gompertz_model",9,"Spirillum_pleomorphum","Peptone",282
"253",-3.26436904228575,0.0175215765371344,157.511193017152,0.0123659261582163,-49.5281365581504,-36.194803224817,-49.1309288497512,0.99973225028442,264,"gompertz_model",5,"Spirillum_pleomorphum","Peptone",278
"254",-2.92883689738802,0.124557251618704,620.760238386925,0.0130143967887179,-21.7528043158414,-1.75280431584141,-22.0232535705648,0.996020745645805,265,"gompertz_model",0,"Spirillum_pleomorphum","Peptone",273
"255",-2.42302351039775,-0.0213873776079136,35.5084778331843,0.000212306518454758,4.48245725146889,44.4824572514689,3.44125459760917,-74.2653408987864,267,"gompertz_model",20,"Micrococcus_cryophilus","Peptone",293
"256",-1.81380813697868,-0.0142124438117568,8.15969309567653,0.0194407924741975,-9.66475258000716,10.3352474199928,-9.9352018347306,0.969569558542927,268,"gompertz_model",15,"Micrococcus_cryophilus","Peptone",288
"257",-3.51222352974508,0.51837845902562,36.2063037440839,0.0511410878434379,-23.9433318405762,16.0566681594238,-24.9845344944359,0.999235784160216,269,"gompertz_model",9,"Micrococcus_cryophilus","Peptone",282
"258",-3.42777142810667,0.723251159869672,38.4002145935307,0.0447686022207045,-22.3887224019907,-9.05538906865733,-21.9915146935915,0.996156299352857,270,"gompertz_model",5,"Micrococcus_cryophilus","Peptone",278
"259",NA,NA,NA,NA,NA,NA,NA,NA,271,"gompertz_model",0,"Micrococcus_cryophilus","Peptone",273
"260",NA,NA,NA,NA,NA,NA,NA,NA,272,"gompertz_model",27,"Pseudomonas_flourescens","Peptone",300
"261",NA,NA,NA,NA,NA,NA,NA,NA,273,"gompertz_model",24,"Pseudomonas_flourescens","Peptone",297
"262",NA,NA,NA,NA,NA,NA,NA,NA,274,"gompertz_model",18,"Pseudomonas_flourescens","Peptone",291
"263",-4.61398938384069,0.0423987770386999,3.24292399273639,0.0105395291124369,-18.0773801043181,21.9226198956819,-19.1185827581778,0.998136452292964,275,"gompertz_model",15,"Pseudomonas_flourescens","Peptone",288
"264",-5.1438034629683,0.396299466194245,8.19951431911941,0.580487751206637,-14.9237208527757,-1.59038751944232,-14.5265131443765,0.992368251211491,276,"gompertz_model",12,"Pseudomonas_flourescens","Peptone",285
"265",-1.79425625530573,0.428379456683299,16.4542438536714,0.0937627652011293,-15.4885552652543,4.51144473474572,-15.7590045199777,0.995453842358105,277,"gompertz_model",9,"Pseudomonas_flourescens","Peptone",282
"266",NA,NA,NA,NA,NA,NA,NA,NA,278,"gompertz_model",3,"Pseudomonas_flourescens","Peptone",276
"267",1.31229593844518,1.30907892025439,11.2994475304507,0.00761822545781775,-27.2928409055883,-7.29284090558829,-27.5632901603117,0.999735561152041,281,"gompertz_model",15,"pseudomonas_sp_15._O2","Eruca_satica L.",288
"268",1.50342355264456,3.9072902132073,0.778644852913404,0.00241454016906028,-24.0348159550931,-4.0348159550931,-24.3052652098165,0.999023110739382,282,"gompertz_model",15,"yeasts_and_moulds_15._O2","Eruca_satica L.",288
"269",1.86252926170837,2.15219625498581,85.1970217319633,0.0126174763474695,-24.0804361329116,-4.08043613291164,-24.3508853876351,0.999805160642416,283,"gompertz_model",15,"enterobacteriaceae_15._O2","Eruca_satica L.",288
"270",NA,NA,NA,NA,NA,NA,NA,NA,284,"gompertz_model",15,"lactic_acid_bacteria_15._O2","Eruca_satica L.",288
"271",NA,NA,NA,NA,NA,NA,NA,NA,286,"gompertz_model",15,"pseudomonas_sp_20._O2","Eruca_satica L.",288
"272",3.09078627865981,0.243429925026864,6.235175531152,0.000270606711603333,-6.52669787244382,Inf,-8.47950831027332,0.965277180116513,287,"gompertz_model",15,"yeasts_and_moulds_20._O2","Eruca_satica L.",288
"273",NA,NA,NA,NA,NA,NA,NA,NA,288,"gompertz_model",15,"enterobacteriaceae_20._O2","Eruca_satica L.",288
"274",NA,NA,NA,NA,NA,NA,NA,NA,289,"gompertz_model",15,"lactic_acid_bacteria_20._O2","Eruca_satica L.",288
"275",3.08942931665289,0.674109051958433,-1.33157610869071,0,-26.9071434282289,Inf,-28.8599538660584,0.999306524831217,291,"gompertz_model",15,"pseudomonas_sp","Eruca_satica L.",288
"276",1.88711972563896,0.848350412988784,2.8667812092931,0.000662260205844826,-19.7671726523139,Inf,-21.7199830901434,0.998927363707695,292,"gompertz_model",15,"yeasts_and_moulds","Eruca_satica L.",288
"277",NA,NA,NA,NA,NA,NA,NA,NA,293,"gompertz_model",15,"enterobacteriaceae","Eruca_satica L.",288
"278",NA,NA,NA,NA,NA,NA,NA,NA,294,"gompertz_model",15,"lactic_acid_bacteria","Eruca_satica L.",288
"279",2.7560243135073,1.97989822794038,92.1817040182649,6.30690059260487e-05,-21.8360532966016,-1.83605329660164,-22.1065025513251,0.998040779767093,296,"gompertz_model",15,"pseudomonas_sp_5._O2","Eruca_satica L.",288
"280",1.14642727969469,0.0902260478411466,0,0,-7.26585652950747,12.7341434704925,-7.53630578423091,0.98257046640116,297,"gompertz_model",15,"yeasts_and_moulds_5._O2","Eruca_satica L.",288
"281",2.39020246926499,0.72061488334457,138.199757155872,0.00409833081743627,-12.3735058642695,7.62649413573054,-12.6439551189929,0.998718387168633,298,"gompertz_model",15,"enterobacteriaceae_5._O2","Eruca_satica L.",288
"282",NA,NA,NA,NA,NA,NA,NA,NA,299,"gompertz_model",15,"lactic_acid_bacteria_5._O2","Eruca_satica L.",288
"283",2.00412679106062,1.36653884533502,146.510354306549,0.000590297868731881,-10.1084414473316,9.89155855266841,-10.378890702055,0.995859869844044,301,"gompertz_model",10,"pseudomonas_sp_15._O2","Eruca_satica L.",283
"284",NA,NA,NA,NA,NA,NA,NA,NA,302,"gompertz_model",10,"yeasts_and_moulds_15._O2","Eruca_satica L.",283
