"","ID","Species","AIC","AICc","BIC","RSq","r_max","N_0","K","t_lag","index"
"69","Arthrobacter sp. 62 _ 0 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 62","-2.78153822818799","0.295384848735087","1.67032056129283","0.999999053836028","0.0320362577443203","1.38860038951212","-4.31125623110313","312.381045971581","269"
"70","Arthrobacter sp. 62 _ 20 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 62","-14.1195473067571","-4.11954730675705","-13.133424420076","0.999999954854376","0.293171016039","2.4917528448288","16.4413662125377","194.36454064084","306"
"71","Arthrobacter sp. 62 _ 30 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 62","-67.3363890755412","-59.3363890755412","-65.8234636105709","0.892903803362476","1.29189636630915e-05","2.19331772399288","0.975810336163018","-0.473985848266903","118"
"72","Arthrobacter sp. 62 _ 37 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 62","-120.974747899853","-117.33838426349","-117.111804288654","0.9621998818292","2.79631385418629e-05","1.63787708723356","0.687688156464136","455.256041528551","519"
"73","Arthrobacter sp. 62 _ 7 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 62","13.7546582682063","19.468943982492","16.1791915171463","0.999999131744715","0.00507238857738385","1.18841503074942","-3.62371153962534","0.0532356370997622","7"
"74","Arthrobacter sp. 77 _ 0 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 77","-8.0993294358444","-5.24218657870154","-3.37713454001219","0.999999259713438","0.0110506288901118","-0.465576645646033","-2.24106110507614","-17.0942555049069","259"
"75","Arthrobacter sp. 77 _ 20 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 77","-4.35522082406354","15.6447791759365","-4.62567007878697","0.999999327475501","0.0663423262728238","-0.611720576606813","-4.66317328360013","5.85727481963567","658"
"76","Arthrobacter sp. 77 _ 30 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 77","-9.1085615602734","-1.1085615602734","-7.59563609530317","0.999999075355358","0.0852848966786104","0.310789620689393","-4.3262173105356","0.84798264475788","65"
"77","Arthrobacter sp. 77 _ 37 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 77","-130.334740620611","-127.001407287277","-126.16867390033","0.926610965468025","2.09279706943349e-05","-0.0694595784819001","0.480238084948287","-78.7298580379838","114"
"78","Arthrobacter sp. 77 _ 7 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 77","5.28770866101013","10.2877086610101","8.11245544831781","0.999999114858145","0.0138826903951999","1.97721500280357","-1.23367621175312","-46.8696317147744","134"
"79","Arthrobacter sp. 88 _ 0 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 88","-31.5441725466103","-26.5441725466103","-28.7194257593026","0.999999089046449","0.0209136027151209","2.84921194761383","0.524800607674875","36.7358771546719","559"
"80","Arthrobacter sp. 88 _ 20 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 88","-0.260209407366176","4.18423503707827","2.93507724071012","0.99999984198861","0.0323186809745388","-0.914728393126253","2.6431281255466","71.6052499110746","981"
"81","Arthrobacter sp. 88 _ 30 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 88","1.30261810534235","7.96928477200902","3.2920944693342","0.999999777106718","0.0129680745540605","0.879650798592393","-0.342905537807479","67.1813631070078","802"
"82","Arthrobacter sp. 88 _ 37 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 88","-119.117572876004","-115.48120923964","-115.254629264805","0.910833250562092","6.69156864666292e-06","2.13719310529474","1.89041107686902","304.744011470439","105"
"83","Arthrobacter sp. 88 _ 7 _ TGE agar _ Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.","Arthrobacter sp. 88","-28.863771084215","-18.863771084215","-27.8776481975339","0.999999817747173","0.0271723787440382","2.72854960329266","-0.578953166651742","-105.970044831773","393"
"84","Bacillus.pumilus _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus","11.1372688973194","13.49021007379","16.592481164111","-23.5561178894841","0.0504426674212007","4.03884595437621","-3.10873792066376","-385.636600430444","74"
"85","Bacillus.pumilus _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus","-9.13665243607653","-4.69220799163209","-5.94136578800024","-0.379942203111805","0.113620923057803","0.0456117831060983","-0.998055042090485","0.118495380992095","468"
"86","Bacillus.pumilus _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus","15.7637622588375","19.7637622588375","19.3040132643485","-7.06943381462582","1.95688885866468","9.54991280154641","-1.17126201293918","-0.465566315414275","368"
"87","Bacillus.pumilus _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus","55.0999022361477","56.9180840543295","61.5790865661693","-114121.915358967","0.000363209152794269","-18.2751682061314","-1.83400822703985","217.860219969852","838"
"88","Bacillus.pumilus..RDA.R. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus..RDA.R.","-1.86747939250629","0.4854617839643","3.58773287428529","-4.78150472605025","0.035677837643544","1.81693868374982","0.141433364496283","15.7951190241761","892"
"89","Bacillus.pumilus..RDA.R. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus..RDA.R.","14.8772125351385","18.8772125351385","18.4174635406495","-5.54004814635299","0.117445604353609","5.25710454488495","-3.01747289862165","-0.0840898675036975","188"
"90","Bacillus.pumilus..RDA.R. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus..RDA.R.","5.12123101495472","8.45456434828805","9.2872977352358","-1.91709030469828","0.688668597526362","4.4596626074063","0.0803339392827005","-2.90778614848322","667"
"91","Bacillus.pumilus..RDA.R. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Bacillus.pumilus..RDA.R.","36.832104920938","44.832104920938","38.3450303859083","-378608.66601281","0.00382124989335114","-18.1338698119054","-2.2431874208121","9.21441372530342","593"
"92","Chryseobacterium.balustinum _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Chryseobacterium.balustinum","-14.3439573684358","-11.9910161919652","-8.88874510164418","-0.924067689461124","0.0614341921858206","2.09222200437808","-0.321441208261082","-1.04912440561395","229"
"93","Chryseobacterium.balustinum _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Chryseobacterium.balustinum","2.76786011290475","8.48214582719047","5.19239336184475","-1.25459716272435","0.127649310478652","-0.00622722269894638","0.613349782387869","-33.149465910298","132"
"94","Chryseobacterium.balustinum _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Chryseobacterium.balustinum","8.86751603801263","12.8675160380126","12.4077670435237","-2.86948986655195","0.72989318863955","0.620030021484261","-2.99323324256643","-0.664469990806256","159"
"95","Chryseobacterium.balustinum _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Chryseobacterium.balustinum","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"96","Clavibacter.michiganensis _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis","20.5639676381312","22.6692307960259","26.4542367898709","-0.774533586290791","0.0735111092815044","4.19718533920886","-0.554323091790679","-85.802475065337","451"
"97","Clavibacter.michiganensis _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis","-9.93421201030329","-5.93421201030329","-6.39396100479224","0.791495953387732","0.482157247478326","1.7543182199106","-0.12664692126444","-1.94789457191844","301"
"98","Clavibacter.michiganensis _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis","-25.1692874724364","-21.8359541391031","-21.0032207521554","0.914358452061856","0.330111595704396","0.64050651017598","-0.570466558853599","-1.35877235390414","242"
"99","Clavibacter.michiganensis _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis","-80.1045742036792","-78.4379075370125","-73.2680950537468","0.844338845258296","0.0197608091001323","1.85409789334913","0.201710526446802","-38.8607885960571","123"
"100","Clavibacter.michiganensis..RDA.R. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis..RDA.R.","26.5885336477624","28.6937968056571","32.4788027995021","-2.65630776590421","0.00412846702985171","-0.575488843467514","0.314935676975372","1.72986375473377","346"
"101","Clavibacter.michiganensis..RDA.R. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis..RDA.R.","7.12526822917461","10.4586015625079","11.2913349494557","-0.377682859879447","0.122617515998586","0.196660032998656","-0.636016800347003","-0.492213454185031","399"
"102","Clavibacter.michiganensis..RDA.R. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis..RDA.R.","-30.3326234431711","-26.9992901098378","-26.16655672289","0.888318937054993","0.448045729203841","2.44721884303402","0.139334254590346","0.565541136838821","75"
"103","Clavibacter.michiganensis..RDA.R. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Clavibacter.michiganensis..RDA.R.","-76.1928563171794","-74.5261896505127","-69.356377167247","0.714325168940179","0.00897539447712077","2.34487506970581","0.33986823281859","-33.7885167279652","708"
"104","Dickeya.zeae _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae","14.4645007633556","16.4645007633556","20.5588798876966","-0.522505998825013","0.0053576065340202","-0.0533097485905696","-0.89981156875352","0.199820950112207","30"
"105","Dickeya.zeae _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae","-1.35066805997487","2.28569557638877","2.51227555122404","0.646609024339064","0.0711762531414502","3.34125572146564","-0.447971589370821","3.63632747886382","596"
"106","Dickeya.zeae _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae","15.6483070336408","18.7252301105638","20.1001658231216","0.203710664794305","0.0106556018557267","-2.20091523157108","0.00248866263816216","0.74804351259412","899"
"107","Dickeya.zeae _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae","27.5367844720731","29.2034511387398","34.3732636220055","-10276.4285340616","0.00090244065329467","-9.76598239784777","-5.49963425098255","70.4869378534277","648"
"108","Dickeya.zeae..RDA.R. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae..RDA.R.","17.5715175602319","19.6767807181266","23.4617867119716","-0.553774421381171","0.405846037174354","4.8680136296228","-0.361393091605351","-8.0129813067357","973"
"109","Dickeya.zeae..RDA.R. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae..RDA.R.","-28.0785402128928","-24.4421765765292","-24.2155966016939","0.941339052592404","0.320416669408264","-4.26151969664583","-0.605739986939564","0.110124082009801","320"
"110","Dickeya.zeae..RDA.R. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae..RDA.R.","33.0648281099418","36.1417511868648","37.5166868994226","-1.32417133968986","0.00907493942017486","-0.613671310798518","-0.581507199181788","5.38576908320376","502"
"111","Dickeya.zeae..RDA.R. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Dickeya.zeae..RDA.R.","50.1812601696869","51.9203906044696","56.842282720563","-37143.1915183307","0.00120462048743465","0.145016547680115","-5.25926591731466","-238.537049391366","899"
"112","Enterobacter.sp. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.","-54.5958648575658","-52.9958648575658","-47.589877949255","0.937870155959068","0.50530661485465","-0.55958049330159","-0.187435822728585","0.0471181986857783","156"
"113","Enterobacter.sp. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.","-30.1081013382664","-26.774768004933","-25.9420346179853","0.954440183395637","0.0486361705659664","1.93602878534899","0.0340505266817372","6.06942151297389","769"
"114","Enterobacter.sp. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.","-37.3832491934831","-34.0499158601497","-33.217182473202","0.970564010503431","0.346234052195158","2.18906101726117","-0.111443741392004","0.153224693976489","559"
"115","Enterobacter.sp. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Enterobacter.sp.","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"116","Escherichia coli _ 10 _ C02 Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-5.07982138732731","4.92017861267269","-4.09369850064621","0.99999997234253","0.269416313054535","6.77889963556984","-5.59144485597437","5.38320421605188","628"
"117","Escherichia coli _ 10 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-1.22126854803126","38.7787314519687","-2.26247120189099","0.999999991292772","2.26585348761946","10.0614961389748","7.11551574862148","0.00289781769231743","973"
"118","Escherichia coli _ 12 _ C02 Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-13.1376126694759","0.195720663857395","-12.7404049610768","0.999999796645205","0.114619007759724","3.51051227571936","16.4240411681424","-0.0330120742466895","109"
"119","Escherichia coli _ 12 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-0.0395694570536129","19.9604305429464","-0.310018711777047","0.999999998019197","2.67764771200522","8.94466388234445","22.7317124222066","2.86808757861242","395"
"120","Escherichia coli _ 15 _ C02 Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-1.79414626564267","18.2058537343573","-2.06459552036611","0.999999995039283","1.12091866688244","9.22195915074479","6.97494338204039","0.00221505246552684","487"
"121","Escherichia coli _ 15 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-27.4352051684636","Inf","-29.3880156062931","0.999999999997346","3.70963514808454","6.37281405092563","5.78314945513448","0.0253810138197307","1"
"122","Escherichia coli _ 20 _ C02 Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-1.13120166836752","38.8687983316325","-2.17240432222725","0.999999999391764","3.57985062051698","-2.96352288646204","20.7942597180018","1.72535951491014","970"
"123","Escherichia coli _ 20 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-16.7518868843025","23.2481131156975","-17.7930895381622","0.99999999998128","8.55829691979713","4.79575528179855","9.19489267496644","0","644"
"124","Escherichia coli _ 30 _ C02 Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-12.3936503449668","7.60634965503316","-12.6640995996903","0.999999999766004","10.3892716270821","9.81098244851255","4.69189511894557","0.00486397008928052","76"
"125","Escherichia coli _ 30 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-4.89113126459705","35.108868735403","-5.93233391845678","0.999999999751519","16.9559708228489","0.390485632116906","7.94758527794329","8.89170474459795e-05","835"
"126","Escherichia coli _ 8 _ Vacuum Beef Striploins _ Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.","Escherichia coli","-2.87890359922029","17.1210964007797","-3.14935285394372","0.999999694114358","0.271168559318519","-0.469797420236386","-4.15332658469858","-0.977344125844914","939"
"127","Klebsiella.pneumonia _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia","35.8471977075422","37.1805310408755","43.6239380149893","-0.176665043699755","0.350632414356942","2.35511355040753","-0.0146177941860693","-0.129011860482723","919"
"128","Klebsiella.pneumonia _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia","-43.3761903699547","-40.0428570366213","-39.2101236496736","0.978583967784616","1.26275299880381","-6.8011331419689","-0.110367412407341","0.00696556610978136","305"
"129","Klebsiella.pneumonia _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia","-36.408696714044","-33.3317736371209","-31.9568379245632","0.959616661571992","3.78743703516591","3.12615540989784","0.00785362146791826","0.00131334383989466","953"
"130","Klebsiella.pneumonia _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia","-101.238141418041","-99.5714747513739","-94.4016622681082","0.897921117058958","0.00979283502057995","-3.87293635189946","0.0393526962781667","-7.44538129559552","280"
"131","Klebsiella.pneumonia..RDA.R. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.","9.12140474130614","10.6028862227876","16.4500842553048","0.30595617283957","0.271022484120635","1.01898760179217","-8.83548057351025e-06","-0.801567126744992","977"
"132","Klebsiella.pneumonia..RDA.R. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.","-58.9481385961831","-55.6148052628497","-54.782071875902","0.989838298831122","0.588713640058251","1.25820061377028","-0.0550744215661945","-0.00828872941505028","305"
"133","Klebsiella.pneumonia..RDA.R. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.","-41.7655643202699","-38.6886412433468","-37.3137055307891","0.968483011379897","1.22591866381364","2.44315353625393","-0.206945703115672","0","635"
